jobID,jobTitle,positionName,positionType,estimatedWage,jobCity,jobState,locationFilterUsedInSearch,rating,companySize,companyRevenue,companyIndustryField,companyWebsite,companyType,companyCompetitors,companyHeadQuarter,foundedTime,QUANTI_statistics,QUANTI_mathematics,QUANTI_probability,QUANTI_linear algebra,SCR_Python,SCR_R,SCR_Java,SCR_JavaScript,SCR_C++,SCR_C,SCR_Matlab,SCR_Pearl,SCR_C#,CS_algorithm,CS_data structure,CS_data wrangling,CS_Data warehousing,CS_data mining,CS_VBA,CS_SAS,CS_distributed computing,CS_parallel computing,CS_format conversion,CS_HTML,CS_pandas,DB_sql,DB_nosql,DB_access,DB_teradata,DB_oracle database,ML_NLP,ML_deep learning,ML_machine learning,ML_computer vision,ML_tensorflow,ML_scikit-learn,SW_aws,SW_linux,SW_google cloud,SW_azure,SW_redshift,SW_git,SW_server,SW_api,BD_hadoop,BD_scala,BD_apache,BD_hive,BD_D3,BD_big data,BD_spark,VISUAL_excel,VISUAL_tableau,VISUAL_ggplot,VISUAL_plotly,VISUAL_matplotlib,VISUAL_chartio,VISUAL_data visualization,VISUAL_powerpivot,experience,DK_economics,DK_healthcare,DK_business,DK_finance,DK_management,DK_customer service,DK_marketing,COMM_presentation,COMM_verbal,COMM_writting,COMM_interpersonal skills,degree requirment,computer science,data science,electrical engineering,statistics,mathematics,physics,finance,informatics
2818264560,Business Data Analyst (SAS,Data Analyst,Intern,82000.0,Washington,DC,Washington D.C,3.5,1001 to 5000 employees, $100 to $500 million (USD) per year, Information Technology,www.camber.com, Company - Private,,"Huntsville, AL", 1974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,1,0,1,Bachelor,1,0,0,1,1,0,0,0
2694273358,Administrative Assistant/Data Analyst III,Data Analyst,Fulltime,,San Antonio,TX,Texas,,51 to 200 employees, $5 to $10 million (USD) per year, Aerospace & Defense,www.bennettaerospace.com, Company - Private,,"Cary, NC", 2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,1,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2829221745,Data Security Analyst,Data Analyst,Intern,,N o n,e,Texas,,5001 to 10000 employees, $1 to $2 billion (USD) per year, Business Services,www.icf.com, Company - Public (ICFI) ," Booz Allen Hamilton, Abt Associates, Oliver Wyman","Fairfax, VA", 1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,0,1,0,0,0,0,0,0,0,0,Bachelor,1,0,0,0,0,0,0,0
2756012737,Big Data Engineer,Data Scientist,Fulltime,126000.0,San Francisco,CA,San Fransisco,4.2,201 to 500 employees,, Information Technology,www.avenuecode.com, Company - Private,,"San Francisco, CA", 2008,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2-5 years,0,0,1,1,1,0,0,0,0,0,0,no degree requirement mentioned,1,1,0,1,0,0,0,0
2831388490,"Scientist, High Impact Data- Protein Analytics (52)",Data Scientist,Intern,,Redwood City,CA,San Jose,,10000+ employees, $10+ billion (USD) per year, Biotech & Pharmaceuticals,www.bms.com, Company - Public (BMY) ,,"New York, NY", 1858,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,0,0,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,1,0,0,0,0
2829362120,Data Quality Analyst,Data Analyst,Intern,,Washington,DC,Washington D.C,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-5 years,0,0,0,0,0,0,0,0,0,1,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2837766739,External Data Specifications Manager (eDSM),Data Scientist,Fulltime,,Hopewell,NJ,New Jersey,,10000+ employees, $10+ billion (USD) per year, Biotech & Pharmaceuticals,www.bms.com, Company - Public (BMY) ,,"New York, NY", 1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,1,0,0,1,0,0,1,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2831596273,Manager - Cognitive Data Scientist Natural Language Processing,Data Scientist,Intern,114000.0,Los Angeles,CA,Los Angeles,3.8,10000+ employees, $2 to $5 billion (USD) per year, Accounting & Legal,, Subsidiary or Business Segment," PwC, Deloitte, EY","New York, NY", 1987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,1,0,1,0,0,Doctor,1,0,0,1,1,1,0,0
2809383676,"Data Scientist, Junior",Data Scientist,Intern,112000.0,Arlington,VA,Washington D.C,3.1,201 to 500 employees, $50 to $100 million (USD) per year, Information Technology,www.aquilent.com, Company - Private,,"Laurel, MD", 2002,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1-2 years,0,0,1,0,1,0,0,0,0,0,0,no degree requirement mentioned,0,1,0,1,1,0,0,0
2822602671,Payments Data Analyst,Data Scientist,Intern,71000.0,Burbank,CA,Los Angeles,4.1,501 to 1000 employees, $100 to $500 million (USD) per year, Finance,www.logixbanking.com, Nonprofit Organization," Bank of America, Chase, Wells Fargo","Burbank, CA", 1937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,1,1,0,0,0,Bachelor,0,0,0,1,1,0,1,0
2831043594,Associate Data Analyst,Data Analyst,Fulltime,48000.0,Dallas,TX,Texas,3.7,10000+ employees, $5 to $10 billion (USD) per year, Real Estate,www.cbre.com, Company - Public (CBRE) ,,"Los Angeles, CA", 1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2837663705,Salesforce Administrator and Data Analyst,Data Analyst,Fulltime,,Burbank,CA,Los Angeles,,201 to 500 employees, $25 to $50 million (USD) per year, Business Services,www.akraya.com, Company - Private," Palo Alto Staffing, Artech Information Systems, TEKsystems","Santa Clara, CA", 2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,1,1,0,0,0,0,0,0,no degree requirement mentioned,1,0,0,0,0,0,0,0
2819832283,Data Analyst (Enterprise Data Warehouse),Data Scientist,Fulltime,,East Windsor,NJ,New Jersey,,201 to 500 employees, $100 to $500 million (USD) per year, Business Services,www.brooksource.com, Company - Private,,"Indianapolis, IN", 2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2830892827,"Machine Learning / Data Science / Software Engineering, iCloud",Data Scientist,Fulltime,138000.0,Santa Clara,CA,San Jose,4.0,10000+ employees, $10+ billion (USD) per year, Information Technology,www.apple.com, Company - Public (AAPL) ," Google, Microsoft, Samsung Electronics","Cupertino, CA", 1976,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2-5 years,0,0,0,0,0,0,0,0,0,0,0,Bachelor,1,1,0,1,1,0,0,0
2825941644,Data Researcher / Analyst - Entry Level,Data Analyst,Intern,,San Jose,CA,San Jose,,1 to 50 employees, $10 to $25 million (USD) per year,,www.avenica.com, Company - Private,,"Minneapolis, MN", 1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,1,0,1,0,0,0,0,0,1,0,0,Bachelor,0,0,0,0,0,0,0,0
2813998784,Director - Data Science and Analytics,Data Scientist,Fulltime,129000.0,Houston,TX,Texas,2.9,10000+ employees, $2 to $5 billion (USD) per year," Oil, Gas, Energy & Utilities",www.nabors.com, Company - Public (NBR) ,,"Hamilton, Bermuda",,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1-2 years,0,0,1,0,0,0,0,0,1,0,0,Master,1,0,0,1,1,0,0,0
2606650120,Data Scientist,Data Scientist,Fulltime,162000.0,Mountain View,CA,California,3.4,201 to 500 employees, $10 to $25 million (USD) per year, Retail,www.gwynniebee.com, Company - Private,,"Long Island City, NY", 2011,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,0,0,0,Doctor,1,0,0,1,1,0,0,0
2569026543,Data Scientist - Deep Learning,Data Scientist,Fulltime,141000.0,Pleasanton,CA,California,3.2,1001 to 5000 employees, $100 to $500 million (USD) per year, Information Technology,www.veeva.com, Unknown,,"Pleasanton, CA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,0,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2837884876,Data Scientist,Data Scientist,Intern,82000.0,Fort Worth,TX,Texas,3.4,5001 to 10000 employees, $5 to $10 billion (USD) per year, Finance,www.gmfinancial.com, Company - Public,,"Fort Worth, TX", 1992,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,1,0,1,0,1,0,0,1,1,0,0,Master,1,1,0,1,1,0,0,0
2604588598,Director of Analytics and Data Science,Data Scientist,Fulltime,,San Francisco,CA,San Fransisco,,51 to 200 employees,, Information Technology,www.masterclass.com, Company - Private,,"San Francisco, CA", 2015,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-10 years,0,0,1,0,0,0,1,0,0,0,0,Master,0,1,0,1,0,0,0,0
2654012271,Senior Data Scientist,Data Scientist,Fulltime,,San Diego,CA,San Diego,,51 to 200 employees,, Business Services,www.cypresshcm.com, Company - Private,,"Walnut Creek, CA", 2005,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,0,0,0,0,0,0,0,0,0,Doctor,1,0,0,1,1,1,0,0
2822966736,"Analyst, Technology Data & Information Management",Data Analyst,Intern,,Chicago,IL,Chicago,,10000+ employees, $5 to $10 billion (USD) per year, Real Estate,www.jll.com, Company - Public (JLL) ," CBRE, Cushman & Wakefield","Chicago, IL", 1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,1,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2788316543,"Data Analyst III (SQL,Oracle,Excel,Tableau)",Data Analyst,Fulltime,76000.0,Austin,TX,Texas,3.1,10000+ employees, $10+ billion (USD) per year, Insurance,www.centene.com, Company - Public (CNC) ,,"Saint Louis, MO", 1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,1,1,0,1,0,0,0,0,0,0,Bachelor,0,0,0,0,0,0,0,0
2764721053,Data Engineer,Data Scientist,Intern,98000.0,Encino,CA,Los Angeles,3.4,51 to 200 employees,, Information Technology,www.mpulsemobile.com, Company - Private,,"Encino, CA", 2014,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6-10 years,1,1,1,0,0,0,0,1,0,0,0,no degree requirement mentioned,1,1,0,1,1,0,0,0
2750618280,People Advisory Services – Analytics – Data Scientist – Senior,Data Scientist,Intern,91000.0,McLean,VA,Washington D.C,3.7,10000+ employees, $10+ billion (USD) per year, Accounting & Legal,www.ey.com, Company - Private," Deloitte, KPMG, PwC","London, United Kingdom", 1989,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no prior experience required/mentioned,1,1,1,0,1,0,0,0,0,0,0,Master,1,0,0,1,0,0,1,0
2442925440,Data Scientist,Data Scientist,Intern,87000.0,Fremont,CA,San Jose,2.3,51 to 200 employees, $10 to $25 million (USD) per year, Media,www.softsol.com, Company - Private,,"Fremont, CA",,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,1,1,0,0,0,0,0,0,0,0,Master,1,0,0,0,1,0,0,0
2747894437,Workforce Data Analyst,Data Analyst,Fulltime,54000.0,Washington,DC,Washington D.C,3.4,10000+ employees, $2 to $5 billion (USD) per year, Information Technology,www.caci.com, Company - Public (CACI) ," CSC, ManTech, SAIC","Arlington, VA", 1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1-2 years,0,0,0,0,0,0,0,1,1,0,0,no degree requirement mentioned,0,0,0,1,1,0,0,0
2814638036,Legal Administrative Specialist / Data Analyst supporting the USAO #18-303,Data Scientist,Intern,,Dallas,TX,Texas,,1001 to 5000 employees, $50 to $100 million (USD) per year, Business Services,www.fsafederal.com, Company - Private,,"Ashburn, VA", 2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,1,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,1,0,0,0
2813856004,"Senior Data Scientist- Morristown, NJ - $160k",Data Scientist,Intern,,Morristown,NJ,New Jersey,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,1,0,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,1,0,0,0,0,0,0
1922219634,Sr. Data Scientist,Data Scientist,Intern,,Fremont,CA,San Jose,,51 to 200 employees, $5 to $10 million (USD) per year, Accounting & Legal,www.sigmaways.net, Company - Private,,"Fremont, CA", 2006,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,1,0,0,1,0,0,0,Doctor,1,1,0,1,0,0,0,1
1937621190,"Manager, Data Analyst",Data Analyst,Intern,106000.0,McLean,VA,Washington D.C,3.9,10000+ employees, $10+ billion (USD) per year, Finance,www.capitalonecareers.com, Company - Public (COF) ," J.P. Morgan, Wells Fargo, McKinsey & Company","Mc Lean, VA", 1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2-5 years,0,0,1,1,1,0,1,0,0,0,1,Bachelor,0,0,0,0,0,0,0,0
2731531862,Data Interface Application Analyst / Developer,Data Analyst,Intern,,Cerritos,CA,Los Angeles,,1 to 50 employees,, Information Technology,www.illuminousinc.com, Company - Private,,"Hacienda Heights, CA", 1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2815310715,Data Scientist,Data Scientist,Fulltime,,New Brunswick,NJ,New Jersey,,51 to 200 employees, $50 to $100 million (USD) per year,,www.leejohnson.com, Company - Private,,"Kirkland, WA",,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,1,1,0,0,0,1,1,0,0,0,Doctor,1,1,1,1,1,0,0,0
2645521286,Data Science Programming Manager,Data Scientist,Intern,,Hopewell,NJ,New Jersey,,10000+ employees, $10+ billion (USD) per year, Biotech & Pharmaceuticals,www.bms.com, Company - Public (BMY) ,,"New York, NY", 1858,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6-10 years,1,0,1,0,1,0,0,0,0,0,1,no degree requirement mentioned,1,1,0,1,1,0,0,0
2805749889,Data Scientist,Data Scientist,Intern,101000.0,Edison,NJ,New Jersey,3.3,1001 to 5000 employees, $500 million to $1 billion (USD) per year, Information Technology,www.tcs.com, Subsidiary or Business Segment," Cognizant Technology Solutions, Accenture, IBM","New York, NY", 1968,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,1,0,1,0,0,1,0,Master,1,1,0,1,1,0,0,0
2816301903,Data Modeler,Data Scientist,Fulltime,65000.0,Somerville,NJ,New Jersey,3.6,10000+ employees, $10+ billion (USD) per year, Information Technology,www.tcs.com, Company - Public (TCSN) ," Accenture, IBM, Infosys","Mumbai, India", 1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-5 years,0,0,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2817160075,Data Analyst (Req. 061418.01-N15),Data Analyst,Intern,,Washington,DC,Washington D.C,,51 to 200 employees,,,www.sehlkeconsulting.com, Company - Private,,"Arlington, VA",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,1,1,0,1,0,0,1,0,0,0,Bachelor,1,0,0,1,0,0,0,0
2836271263,"Manager, Data Scientist",Data Scientist,Intern,105000.0,Washington,DC,Washington D.C,3.8,10000+ employees, $2 to $5 billion (USD) per year, Accounting & Legal,, Subsidiary or Business Segment," PwC, Deloitte, EY","New York, NY", 1987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,no prior experience required/mentioned,0,0,1,0,1,0,1,1,0,0,0,Master,1,1,0,1,1,1,0,1
2827304103,IDQ [Informatica Data Quality] Engineer/Analyst,Data Analyst,Fulltime,,Houston,TX,Texas,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-2 years,0,0,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2831455405,Data Analyst III,Data Analyst,Intern,,McLean,VA,Washington D.C,,51 to 200 employees, $5 to $10 million (USD) per year, Information Technology,www.techead.com, Company - Private," Aquent, Randstad, The Creative Group","Richmond, VA", 1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2580154055,Cloud Big Data Engineering Lead,Data Scientist,Intern,121000.0,Chicago,IL,Chicago,4.1,201 to 500 employees,, Information Technology,www.cloudreach.com, Company - Private," Rackspace, Optymyze, FanDuel","London, United Kingdom", 2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,1,0,0,0,0,0,0,Bachelor,1,0,0,0,0,0,0,0
2674193727,Data Science & Machine Learning Lead - Cloud Access Security Broker Team,Data Scientist,Intern,,San Jose,CA,San Jose,,10000+ employees, $10+ billion (USD) per year, Information Technology,www.oracle.com, Company - Public (ORCL) ," SAP, Salesforce, Microsoft","Redwood City, CA", 1977,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,0,0,0,Master,1,1,0,1,1,0,0,0
2704896659,Principal Data Scientist,Data Scientist,Fulltime,197000.0,San Jose,CA,San Jose,3.5,1 to 50 employees, Less than $1 million (USD) per year, Information Technology,www.bidgely.com, Company - Private,,"Sunnyvale, CA", 2010,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,no prior experience required/mentioned,0,0,1,0,0,0,1,0,0,0,0,Doctor,1,1,0,1,1,0,0,0
2802090504,Data Scientist,Data Scientist,Fulltime,,Dallas,TX,Texas,,1 to 50 employees, $1 to $5 million (USD) per year, Business Services,www.humcapinc.com, Company - Private,,"Plano, TX",,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,0,0,1,0,0,0,0,0,0,Master,1,1,0,1,1,0,0,0
2739649031,Provider Data Management Analyst II,Data Analyst,Intern,53000.0,Austin,TX,Texas,3.1,10000+ employees, $10+ billion (USD) per year, Insurance,www.centene.com, Company - Public (CNC) ,,"Saint Louis, MO", 1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1-2 years,0,1,1,0,1,0,0,0,0,0,0,Bachelor,0,0,0,0,0,0,0,0
2802528070,Clinical Product Data Scientist,Data Scientist,Intern,,Mountain View,CA,San Jose,,51 to 200 employees,, Information Technology,www.livongo.com, Company - Private,,"Mountain View, CA", 2014,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1-2 years,1,1,0,0,1,0,0,1,0,0,0,Doctor,1,0,0,1,0,0,0,0
